Wavelength,B30R150,Energy B30R150,B30R150FR30,Energy B30R150FR30,R180FR30,Energy R180FR30,B90R90,Energy B90R90,B90R90FR30,Energy B90R90FR30,B180FR30,Energy B180FR30,B90R90 (2),Energy B90R90 (2),B90R90FR30 (2),Energy B90R90FR30 (2),B90R90FR75,Energy B90R90FR75,B180R180,Energy B180R180,B180R180FR30,Energy B180R180FR30,B180R180FR75,Energy B180R180FR75,B60R120,Energy B60R120,B40G20R120,Energy B40G20R120,B20G40R120,Energy B20G40R120,G60R120,Energy G60R120,B40R120FR20,Energy B40R120FR20,B20R120FR40,Energy B20R120FR40,R120FR60,Energy R120FR60,B20G20R120FR20,Energy B20G20R120FR20,Warm white,Energy Warm white,Equalized white,Energy Equalized white,R180,Energy R180,G60R120 (2),Energy G60R120 (2),B20R160,Energy B20R160,B20G60R100,Energy B20G60R100,B60R120 (2),Energy B60R120 (2),B60G60R60,Energy B60G60R60,B100R80,Energy B100R80,B100G60R20,Energy B100G60R20,EQW180,Energy EQW180,EQW100B10R70,Energy EQW100B10R70,EQW100B50R30,Energy EQW100B50R30,WW180,Energy WW180,Greenhouse Wavelength,Greenhouse,Energy Greenhouse
633,0.703888,0.133115319,0.62961,0.119068284,0.756067,0.142983117,0.43615,0.082482222,0.385799,0.072960126,0.00548465,0.001037226,0.429328571,0.081192192,0.407158571,0.076999527,0.780348571,0.14757511,0.804251429,0.152095483,0.3624,0.068535039,0.745225714,0.140932874,0.394042857,0.074519157,0.407937143,0.077146766,0.409154286,0.077376945,0.39956,0.075562528,0.397374286,0.075149178,0.400461429,0.075733001,0.383145714,0.072458351,0.399682857,0.075585762,1.232991429,0.233176368,0.623992857,0.118006001,0.008715286,0.001789539,0.092978857,0.019091666,0.011804929,0.002423946,0.079415286,0.016306612,0.013793571,0.002832281,0.079811714,0.016388012,0.005361086,0.00110081,0.082790857,0.016999729,1.158928571,0.237966762,0.629345714,0.129225705,0.631701429,0.129709412,0.661472857,0.135822481,411.91,0.483990838,0.140652755
634,0.774974,0.146327536,0.690572,0.130391083,0.831657,0.157030197,0.480484,0.090723095,0.42303,0.079874857,0.00523591,0.000988624,0.474625714,0.089616957,0.448388571,0.084662963,0.85939,0.162266633,0.883618571,0.166841376,0.398648571,0.075271252,0.817544286,0.15436549,0.434695714,0.082077532,0.450394286,0.085041674,0.453705714,0.085666925,0.439564286,0.082996796,0.43537,0.082204848,0.440578571,0.08318831,0.420341429,0.079367212,0.437902857,0.082683092,1.237584286,0.233675787,0.613744286,0.115884777,0.009065814,0.001858327,0.088616286,0.018164727,0.012003714,0.002460543,0.076217286,0.015623158,0.015124,0.003100145,0.076313429,0.015642865,0.006336571,0.001298882,0.078489714,0.016088964,1.151028571,0.235939929,0.624668571,0.128045699,0.627741429,0.128675579,0.670032857,0.137344553,412.52,0.487411807,0.141437468
635,0.856439,0.161454776,0.75899,0.143083816,0.911285,0.171794273,0.530142,0.099941686,0.466027,0.087854809,0.00461335,0.000869703,0.524687143,0.098913344,0.495511429,0.093413176,0.945337143,0.178213739,0.970355714,0.182930208,0.439754286,0.082901911,0.896471429,0.169001638,0.478124286,0.090135374,0.495244286,0.093362814,0.498547143,0.093985465,0.483075714,0.091068811,0.47802,0.090115714,0.486155714,0.091649449,0.463302857,0.087341257,0.480344286,0.090553886,1.240247143,0.233809793,0.602522857,0.113586832,0.009683529,0.001981554,0.084536143,0.017298751,0.013966429,0.00285797,0.072956429,0.014929178,0.016233,0.003321782,0.072798,0.014896758,0.0067848,0.001388383,0.074689,0.015283716,1.143242857,0.233943411,0.620968571,0.127069681,0.623864286,0.127662235,0.67845,0.138832188,413.13,0.490124948,0.14201477
636,0.946086,0.178074481,0.832667,0.156726496,1.003244,0.188832891,0.584754,0.110063742,0.513712,0.096692053,0.00742281,0.001397138,0.580862857,0.109331342,0.548595714,0.103257946,1.042142857,0.196154523,1.068142857,0.201048303,0.484637143,0.091219517,0.984461429,0.185297592,0.527731429,0.099330822,0.54781,0.103110057,0.5499,0.103503442,0.531108571,0.099966476,0.527418571,0.099271935,0.53636,0.100954912,0.510694286,0.096124052,0.529292857,0.099624718,1.242218571,0.233813234,0.591292857,0.1112945,0.010923257,0.002231427,0.080665714,0.016478571,0.013848429,0.002828988,0.069319286,0.014160698,0.016934286,0.003459373,0.069018857,0.014099325,0.006946,0.001418944,0.070480286,0.014397869,1.136371429,0.232140479,0.61737,0.126117715,0.61983,0.126620249,0.687987143,0.140543541,413.74,0.493533643,0.14279161
637,1.04547,0.196471848,0.917531,0.172428679,1.10961,0.208525474,0.648296,0.121832203,0.569,0.106930358,0.00499134,0.000938007,0.644807143,0.121176553,0.607218571,0.114112652,1.149385714,0.216000397,1.176914286,0.221173754,0.535522857,0.100639105,1.0855,0.203994558,0.5835,0.109655297,0.604388571,0.113580819,0.605418571,0.113774384,0.584248571,0.109795973,0.581438571,0.109267899,0.591518571,0.111162201,0.562501429,0.105709102,0.586348571,0.11019062,1.243801429,0.233743641,0.581027143,0.109190581,0.012322286,0.002512936,0.077579714,0.015821158,0.015195286,0.003098839,0.066129714,0.013486111,0.017478286,0.00356442,0.065764143,0.013411559,0.006874729,0.001401992,0.067269429,0.013718538,1.129514286,0.230346604,0.613222857,0.125057119,0.61566,0.125554136,0.697461429,0.142236246,414.36,0.494618705,0.142891419
638,1.15484,0.216685238,1.008189,0.18916878,1.22497,0.229843889,0.717917,0.134704389,0.629379,0.118091804,0.00668109,0.001253588,0.713942857,0.133958711,0.672552857,0.126192612,1.266828571,0.237697907,1.294757143,0.242938208,0.590985714,0.110887985,1.193742857,0.223984669,0.645815714,0.121175862,0.667965714,0.125331916,0.671031429,0.125907143,0.648431429,0.121666654,0.644394286,0.120909156,0.654087143,0.122727848,0.622964286,0.116888196,0.64989,0.121940329,1.244311429,0.233472965,0.57086,0.107111752,0.012090143,0.002461401,0.074304,0.015127357,0.016940143,0.003448799,0.063284571,0.01288394,0.017897857,0.003643778,0.062839286,0.012793286,0.007357657,0.001497926,0.063512286,0.0129303,1.121242857,0.228270899,0.608837143,0.123951561,0.611112857,0.124414867,0.707145714,0.143965946,414.98,0.493586858,0.142380285
639,1.27781,0.239383168,1.10785,0.207543096,1.35154,0.253195645,0.794726,0.148882876,0.696464,0.130474608,0.00756591,0.001417387,0.790464286,0.148084492,0.743891429,0.139359597,1.4007,0.262405212,1.430814286,0.268046781,0.65279,0.122292781,1.316057143,0.246548336,0.717924286,0.134494949,0.742377143,0.139075913,0.743998571,0.139379669,0.716837143,0.134291285,0.716524286,0.134232674,0.727547143,0.136297681,0.69153,0.129550279,0.722488571,0.135350016,1.247555714,0.233715372,0.561142857,0.105123731,0.012519714,0.002544528,0.071390143,0.014509456,0.017469,0.00355043,0.060454714,0.012286921,0.017745143,0.003606554,0.059335571,0.012059464,0.007974414,0.001620734,0.059872571,0.012168605,1.113014286,0.226210954,0.605212857,0.123004511,0.607467143,0.123462676,0.717975714,0.145922629,415.6,0.493131213,0.14203664
640,1.41361,0.264409967,1.22228,0.228622473,1.49217,0.279104293,0.880686,0.164728713,0.769864,0.143999911,0.00786386,0.001470903,0.877072857,0.164052889,0.824617143,0.154241263,1.548628571,0.289664638,1.577614286,0.295086297,0.720227143,0.13471554,1.452728571,0.271726935,0.798005714,0.149263704,0.824755714,0.154267182,0.824558571,0.154230307,0.792291429,0.14819487,0.79166,0.148076764,0.805275714,0.150623528,0.763278571,0.142768134,0.798647143,0.14938368,1.247141429,0.233272701,0.550452857,0.102959955,0.014521571,0.002946387,0.068464286,0.013891216,0.017567286,0.003564354,0.057986143,0.011765229,0.017872714,0.003626325,0.056428714,0.011449231,0.008520586,0.001728803,0.056572,0.011478304,1.105914286,0.224386975,0.60143,0.122028497,0.603662857,0.122481538,0.72935,0.147983114,416.22,0.4925119,0.141646948
641,1.56787,0.292806159,1.35206,0.252502755,1.64899,0.307955652,0.975466,0.18217228,0.852946,0.159291167,0.00689269,0.001287238,0.973688571,0.181840338,0.914262857,0.170742342,1.7128,0.319872431,1.739471429,0.32485343,0.79752,0.148940134,1.601442857,0.299076028,0.886631429,0.165582059,0.915365714,0.170948305,0.915561429,0.170984855,0.87612,0.163619007,0.876871429,0.163759339,0.892608571,0.166698315,0.844241429,0.157665553,0.884432857,0.165171467,1.244665714,0.232446432,0.538298571,0.100529468,0.016215714,0.003284557,0.065622857,0.013292169,0.018232143,0.003692992,0.055405286,0.011222559,0.018134,0.003673113,0.053967143,0.010931258,0.008976829,0.001818292,0.053409571,0.010818319,1.098142857,0.222433168,0.597908571,0.12110874,0.598741429,0.121277438,0.741177143,0.150128354,416.85,0.490718075,0.140917746
642,1.73632,0.323759802,1.4919,0.278184464,1.82311,0.339942944,1.08238,0.20182405,0.944727,0.17615683,0.00725699,0.001353162,1.078857143,0.201167167,1.014775714,0.189218338,1.898614286,0.354021716,1.923557143,0.358672641,0.881417143,0.164351871,1.772071429,0.330426128,0.98604,0.183860184,1.017968571,0.189813688,1.015278571,0.189312102,0.970588571,0.180979061,0.970747143,0.181008629,0.989755714,0.184553028,0.935524286,0.174440862,0.978224286,0.182402841,1.241328571,0.231462111,0.527561429,0.098370798,0.017487571,0.003536193,0.062542143,0.012646759,0.018066286,0.003653216,0.052976857,0.010712545,0.017880429,0.003615634,0.052204571,0.01055638,0.0092914,0.001878831,0.050181857,0.010147363,1.089542857,0.220318415,0.594205714,0.120155403,0.594602857,0.12023571,0.752631429,0.152190951,417.48,0.487782161,0.139863269
643,1.91875,0.357219869,1.64777,0.306770649,2.01722,0.375552346,1.19925,0.223268236,1.046766,0.194879798,0.00540734,0.001006702,1.196628571,0.222780196,1.124828571,0.209412959,2.098071429,0.390604717,2.123714286,0.39537873,0.9747,0.181463039,1.9568,0.36430376,1.096568571,0.204151703,1.131717143,0.210695426,1.12775,0.20995685,1.078018571,0.20069819,1.080661429,0.201190219,1.10248,0.205252253,1.040907143,0.193789036,1.085968571,0.202178267,1.23947,0.230756123,0.51766,0.09637443,0.018641,0.003763073,0.060713429,0.012256268,0.019246429,0.003885292,0.050644571,0.01022366,0.017950714,0.003623725,0.049320571,0.009956383,0.009657214,0.00194951,0.047998714,0.009689539,1.079971429,0.218014691,0.589347143,0.118971976,0.590068571,0.119117612,0.76363,0.154154595,418.11,0.486867118,0.139390549
644,2.12256,0.394550224,1.81802,0.337941071,2.22738,0.414034599,1.32564,0.246415442,1.1562,0.214919234,0.00788892,0.001466425,1.3242,0.246147768,1.242985714,0.231051321,2.321657143,0.431559224,2.347442857,0.436352379,1.078671429,0.200507903,2.1617,0.401825729,1.221037143,0.22697143,1.259881429,0.234191967,1.256035714,0.233477109,1.200107143,0.223080875,1.202998571,0.223618346,1.226555714,0.227997245,1.156014286,0.214884713,1.208458571,0.224633273,1.236588571,0.229862194,0.507494286,0.094335135,0.019655143,0.00396112,0.059246429,0.011939989,0.019886286,0.004007702,0.049305286,0.009936541,0.018690571,0.003766729,0.046736286,0.009418808,0.010451,0.0021062,0.045607571,0.009191337,1.071127143,0.215865265,0.585421429,0.117980534,0.585184286,0.117932742,0.775947143,0.156377361,418.75,0.4872966,0.139300283
645,2.34194,0.434654556,2.00574,0.372257201,2.46015,0.456593852,1.46534,0.271961155,1.28088,0.237726128,0.00693119,0.001286401,1.464128571,0.271736319,1.372985714,0.254820574,2.564757143,0.476008513,2.588442857,0.480404486,1.190957143,0.221036811,2.3833,0.442330804,1.356857143,0.251827177,1.398218571,0.25950369,1.391714286,0.258296521,1.329358571,0.246723554,1.335085714,0.247786488,1.358428571,0.252118828,1.283385714,0.238191178,1.340857143,0.248857642,1.231562857,0.228573066,0.497278571,0.092292884,0.022127429,0.004451867,0.057485,0.011565536,0.020682714,0.004161202,0.047532857,0.009563242,0.018572714,0.003736686,0.044638143,0.008980848,0.011156829,0.002244667,0.043064143,0.008664171,1.063464286,0.213960759,0.581502857,0.116993861,0.58069,0.11683032,0.789655714,0.1588726,419.39,0.488418353,0.139407886
646,2.58166,0.478403903,2.20731,0.409033614,2.70785,0.501788001,1.61426,0.299136325,1.4127,0.261785516,0.00848198,0.001571784,1.616985714,0.299641423,1.518057143,0.281309104,2.822757143,0.523081287,2.848171429,0.527790774,1.313828571,0.243463786,2.625542857,0.486535776,1.5074,0.279334244,1.554414286,0.288046397,1.5437,0.286060947,1.475451429,0.273413897,1.483571429,0.274918604,1.507771429,0.279403073,1.424028571,0.263884798,1.489085714,0.275940448,1.226915714,0.227358082,0.488071429,0.090443853,0.023051857,0.004630073,0.056868286,0.011422261,0.023234,0.004666657,0.047202143,0.009480771,0.019946286,0.004006305,0.043338571,0.008704754,0.012450143,0.002500669,0.040488286,0.008132261,1.053038571,0.211507711,0.576864286,0.115865884,0.576028571,0.115698027,0.801852857,0.161055888,420.04,0.487781973,0.139010797
647,2.83041,0.523688764,2.42405,0.448503131,2.97735,0.55087593,1.77396,0.328222031,1.5536,0.287450533,0.00975402,0.001804711,1.772642857,0.327978331,1.667714286,0.308564212,3.106071429,0.574692255,3.128528571,0.578847326,1.445757143,0.267497207,2.892357143,0.535150362,1.674685714,0.309854082,1.724657143,0.319099907,1.714814286,0.317278759,1.637971429,0.303061123,1.648242857,0.304961565,1.676971429,0.31027699,1.578542857,0.292065516,1.6548,0.306174783,1.223237143,0.226326061,0.478487143,0.088530757,0.024362714,0.004885168,0.056089143,0.011246895,0.025385857,0.005090327,0.046567857,0.009337704,0.021241,0.004259208,0.042538286,0.008529702,0.013497143,0.002706423,0.039336571,0.0078877,1.044207143,0.209382565,0.572901429,0.114877179,0.571177143,0.114531428,0.815122857,0.16344699,420.68,0.489194565,0.139201269
